#msc E E^2 |M| M^2 accepted
543000 -7.98488 63.8791 3.99489 15.9747 0
544000 -7.98491 63.8793 3.9949 15.9747 0
545000 -7.98484 63.8787 3.99488 15.9746 0
546000 -7.98478 63.8782 3.99486 15.9745 0
547000 -7.98463 63.877 3.99482 15.9743 0
548000 -7.98466 63.8773 3.99482 15.9743 0
549000 -7.98467 63.8774 3.99483 15.9743 0
550000 -7.98467 63.8774 3.99483 15.9743 0
551000 -7.9847 63.8776 3.99484 15.9744 0
552000 -7.98472 63.8778 3.99485 15.9744 0
553000 -7.98475 63.878 3.99486 15.9745 0
554000 -7.98474 63.8779 3.99486 15.9744 0
555000 -7.98475 63.878 3.99486 15.9745 0
556000 -7.98478 63.8782 3.99487 15.9745 0
557000 -7.9848 63.8784 3.99488 15.9746 0
558000 -7.98476 63.8781 3.99487 15.9745 0
559000 -7.98474 63.878 3.99487 15.9745 0
560000 -7.98474 63.8779 3.99487 15.9745 0
561000 -7.98477 63.8782 3.99488 15.9745 0
562000 -7.98478 63.8783 3.99488 15.9745 0
563000 -7.98478 63.8783 3.99488 15.9745 0
564000 -7.98479 63.8784 3.99489 15.9746 0
565000 -7.98476 63.8781 3.99488 15.9745 0
566000 -7.98479 63.8783 3.99489 15.9746 0
567000 -7.98476 63.8781 3.99488 15.9745 0
568000 -7.98479 63.8783 3.99489 15.9746 0
569000 -7.98472 63.8777 3.99486 15.9744 0
570000 -7.98472 63.8777 3.99487 15.9744 0
571000 -7.98474 63.8779 3.99488 15.9745 0
572000 -7.98477 63.8782 3.99488 15.9745 0
573000 -7.98477 63.8781 3.99488 15.9745 0
574000 -7.98479 63.8784 3.99489 15.9746 0
575000 -7.9847 63.8776 3.99485 15.9744 0
576000 -7.98469 63.8776 3.99485 15.9744 0
577000 -7.98472 63.8778 3.99486 15.9744 0
578000 -7.98475 63.878 3.99487 15.9745 0
579000 -7.98477 63.8782 3.99487 15.9745 0
580000 -7.9847 63.8776 3.99485 15.9744 0
581000 -7.98472 63.8777 3.99486 15.9744 0
582000 -7.98474 63.8779 3.99487 15.9745 0
583000 -7.98471 63.8777 3.99485 15.9744 0
584000 -7.98474 63.8779 3.99486 15.9745 0
585000 -7.98477 63.8781 3.99487 15.9745 0
586000 -7.98479 63.8783 3.99488 15.9745 0
587000 -7.9848 63.8784 3.99488 15.9746 0
588000 -7.9848 63.8784 3.99488 15.9746 0
589000 -7.98483 63.8786 3.99489 15.9746 0
590000 -7.98484 63.8787 3.99489 15.9746 0
591000 -7.98481 63.8785 3.99488 15.9746 0
592000 -7.98484 63.8787 3.99489 15.9746 0
593000 -7.98474 63.8779 3.99485 15.9744 0
594000 -7.98477 63.8781 3.99486 15.9745 0
595000 -7.98478 63.8782 3.99487 15.9745 0
596000 -7.98477 63.8781 3.99487 15.9745 0
597000 -7.98476 63.8781 3.99487 15.9745 0
598000 -7.98478 63.8782 3.99487 15.9745 0
599000 -7.98475 63.878 3.99486 15.9745 0
600000 -7.98477 63.8782 3.99487 15.9745 0
601000 -7.98473 63.8779 3.99486 15.9745 0
602000 -7.98473 63.8778 3.99486 15.9745 0
603000 -7.98473 63.8778 3.99486 15.9744 0
604000 -7.98469 63.8775 3.99485 15.9744 0
605000 -7.9847 63.8776 3.99486 15.9744 0
606000 -7.98471 63.8777 3.99486 15.9744 0
607000 -7.98474 63.8779 3.99487 15.9745 0
608000 -7.9847 63.8776 3.99486 15.9744 0
609000 -7.98472 63.8778 3.99486 15.9744 0
610000 -7.98472 63.8778 3.99487 15.9745 0
611000 -7.98471 63.8777 3.99486 15.9744 0
612000 -7.98471 63.8776 3.99487 15.9744 0
613000 -7.98468 63.8774 3.99486 15.9744 0
614000 -7.98469 63.8775 3.99486 15.9744 0
615000 -7.98472 63.8777 3.99487 15.9745 0
616000 -7.98471 63.8777 3.99487 15.9744 0
617000 -7.98471 63.8777 3.99487 15.9745 0
618000 -7.98463 63.8771 3.99484 15.9743 0
619000 -7.98462 63.877 3.99483 15.9743 0
620000 -7.98463 63.8771 3.99484 15.9743 0
621000 -7.98455 63.8764 3.9948 15.9742 0
622000 -7.98454 63.8763 3.99479 15.9741 0
623000 -7.98455 63.8764 3.99479 15.9741 0
624000 -7.98458 63.8766 3.9948 15.9742 0
625000 -7.9846 63.8768 3.99481 15.9742 0
626000 -7.98463 63.877 3.99482 15.9743 0
627000 -7.98465 63.8772 3.99483 15.9743 0
628000 -7.98468 63.8774 3.99483 15.9743 0
629000 -7.9847 63.8776 3.99484 15.9744 0
630000 -7.9847 63.8776 3.99484 15.9744 0
631000 -7.98466 63.8773 3.99482 15.9743 0
632000 -7.98468 63.8775 3.99483 15.9743 0
633000 -7.98467 63.8774 3.99483 15.9743 0
634000 -7.98469 63.8776 3.99484 15.9744 0
635000 -7.98471 63.8776 3.99484 15.9744 0
636000 -7.98459 63.8767 3.99481 15.9742 0
637000 -7.98453 63.8762 3.99479 15.9741 0
638000 -7.98454 63.8763 3.9948 15.9741 0
639000 -7.98456 63.8765 3.9948 15.9742 0
640000 -7.98459 63.8767 3.99481 15.9742 0
641000 -7.9846 63.8768 3.99482 15.9742 0
642000 -7.98462 63.877 3.99483 15.9743 0
643000 -7.98465 63.8772 3.99483 15.9743 0
644000 -7.98462 63.877 3.99483 15.9743 0
645000 -7.98463 63.8771 3.99483 15.9743 0
646000 -7.98457 63.8766 3.99481 15.9742 0
647000 -7.98447 63.8758 3.99478 15.974 0
648000 -7.98448 63.8759 3.99478 15.974 0
649000 -7.98451 63.876 3.99479 15.9741 0
650000 -7.98453 63.8762 3.9948 15.9741 0
651000 -7.98453 63.8762 3.9948 15.9741 0
652000 -7.98455 63.8764 3.99481 15.9742 0
653000 -7.98444 63.8755 3.99477 15.974 0
654000 -7.98439 63.8751 3.99476 15.9739 0
655000 -7.98439 63.8751 3.99476 15.9739 0
656000 -7.98441 63.8753 3.99477 15.9739 0
657000 -7.98443 63.8754 3.99477 15.974 0
658000 -7.98434 63.8747 3.99474 15.9738 0
659000 -7.98433 63.8746 3.99473 15.9738 0
660000 -7.98435 63.8748 3.99474 15.9738 0
661000 -7.98435 63.8748 3.99474 15.9738 0
662000 -7.98435 63.8748 3.99474 15.9738 0
663000 -7.98434 63.8747 3.99474 15.9738 0
664000 -7.98436 63.8749 3.99475 15.9739 0
665000 -7.98436 63.8749 3.99474 15.9738 0
666000 -7.98436 63.8749 3.99474 15.9738 0
667000 -7.9843 63.8744 3.99472 15.9737 0
668000 -7.98429 63.8743 3.99471 15.9737 0
669000 -7.98422 63.8737 3.9947 15.9736 0
670000 -7.98421 63.8737 3.9947 15.9736 0
671000 -7.9841 63.8728 3.99466 15.9734 0
672000 -7.98411 63.8729 3.99466 15.9734 0
673000 -7.98413 63.873 3.99467 15.9735 0
674000 -7.98405 63.8724 3.99465 15.9733 0
675000 -7.98407 63.8726 3.99465 15.9734 0
676000 -7.98409 63.8728 3.99466 15.9734 0
677000 -7.98406 63.8725 3.99465 15.9734 0
678000 -7.98399 63.8719 3.99461 15.9732 0
679000 -7.98398 63.8718 3.99461 15.9732 0
680000 -7.98399 63.8719 3.99461 15.9732 0
681000 -7.984 63.872 3.99462 15.9732 0
682000 -7.98398 63.8718 3.99461 15.9732 0
683000 -7.984 63.872 3.99462 15.9732 0
684000 -7.98402 63.8722 3.99463 15.9733 0
685000 -7.98398 63.8718 3.99461 15.9732 0
686000 -7.98384 63.8707 3.99457 15.973 0
687000 -7.98386 63.8709 3.99457 15.973 0
688000 -7.98386 63.8709 3.99458 15.973 0
689000 -7.98387 63.871 3.99458 15.973 0
690000 -7.98388 63.8711 3.99458 15.973 0
691000 -7.9839 63.8712 3.99459 15.9731 0
692000 -7.98391 63.8713 3.99459 15.9731 0
693000 -7.98393 63.8714 3.9946 15.9731 0
694000 -7.98394 63.8715 3.99461 15.9732 0
695000 -7.98393 63.8714 3.9946 15.9731 0
696000 -7.98395 63.8716 3.99461 15.9732 0
697000 -7.98394 63.8715 3.99461 15.9732 0
698000 -7.98397 63.8717 3.99462 15.9732 0
699000 -7.98399 63.8719 3.99462 15.9732 0
700000 -7.98401 63.8721 3.99463 15.9733 0
701000 -7.98395 63.8716 3.99461 15.9732 0
702000 -7.98394 63.8715 3.9946 15.9731 0
703000 -7.98397 63.8717 3.99461 15.9732 0
704000 -7.98393 63.8715 3.9946 15.9731 0
705000 -7.98392 63.8714 3.99459 15.9731 0
706000 -7.98394 63.8715 3.9946 15.9731 0
707000 -7.98395 63.8716 3.99461 15.9732 0
708000 -7.98394 63.8715 3.9946 15.9732 0
709000 -7.98392 63.8714 3.99459 15.9731 0
710000 -7.9839 63.8712 3.99458 15.9731 0
711000 -7.98392 63.8714 3.99459 15.9731 0
712000 -7.98394 63.8716 3.9946 15.9731 0
713000 -7.9839 63.8712 3.99458 15.9731 0
714000 -7.9839 63.8712 3.99458 15.9731 0
715000 -7.98387 63.8709 3.99457 15.973 0
716000 -7.98387 63.8709 3.99457 15.973 0
717000 -7.98389 63.8711 3.99458 15.973 0
718000 -7.98388 63.871 3.99457 15.973 0
719000 -7.98387 63.8709 3.99457 15.973 0
720000 -7.98389 63.8711 3.99458 15.973 0
721000 -7.98391 63.8713 3.99458 15.9731 0
722000 -7.98391 63.8713 3.99458 15.9731 0
723000 -7.98393 63.8715 3.99459 15.9731 0
724000 -7.98388 63.871 3.99457 15.973 0
725000 -7.9839 63.8712 3.99458 15.9731 0
726000 -7.98392 63.8714 3.99459 15.9731 0
727000 -7.98393 63.8715 3.99459 15.9731 0
728000 -7.98396 63.8716 3.9946 15.9732 0
729000 -7.98392 63.8714 3.99459 15.9731 0
730000 -7.98388 63.871 3.99458 15.973 0
731000 -7.98388 63.871 3.99459 15.9731 0
732000 -7.9839 63.8712 3.99459 15.9731 0
733000 -7.98392 63.8714 3.9946 15.9731 0
734000 -7.98391 63.8713 3.9946 15.9731 0
735000 -7.98391 63.8713 3.9946 15.9731 0
736000 -7.98393 63.8715 3.99461 15.9732 0
737000 -7.98395 63.8716 3.99461 15.9732 0
738000 -7.98396 63.8717 3.99462 15.9732 0
739000 -7.98398 63.8718 3.99462 15.9732 0
740000 -7.984 63.872 3.99463 15.9733 0
741000 -7.98401 63.8721 3.99463 15.9733 0
742000 -7.984 63.872 3.99463 15.9733 0
743000 -7.98402 63.8722 3.99464 15.9733 0
744000 -7.98403 63.8723 3.99464 15.9733 0
745000 -7.98396 63.8717 3.99462 15.9732 0
746000 -7.98396 63.8717 3.99462 15.9732 0
747000 -7.98398 63.8718 3.99462 15.9732 0
748000 -7.98396 63.8717 3.99462 15.9732 0
749000 -7.9839 63.8712 3.9946 15.9731 0
750000 -7.98393 63.8714 3.99461 15.9731 0
751000 -7.98393 63.8714 3.99461 15.9731 0
752000 -7.98395 63.8716 3.99462 15.9732 0
753000 -7.98395 63.8716 3.99462 15.9732 0
754000 -7.9839 63.8712 3.99461 15.9731 0
755000 -7.98392 63.8713 3.99461 15.9731 0
756000 -7.98389 63.8712 3.9946 15.9731 0
757000 -7.98384 63.8707 3.99459 15.973 0
758000 -7.98386 63.8709 3.9946 15.9731 0
759000 -7.98387 63.871 3.9946 15.9731 0
760000 -7.98389 63.8712 3.99461 15.9731 0
761000 -7.98392 63.8713 3.99462 15.9732 0
762000 -7.98393 63.8714 3.99462 15.9732 0
763000 -7.98394 63.8715 3.99462 15.9732 0
764000 -7.98394 63.8715 3.99462 15.9732 0
765000 -7.98392 63.8713 3.99461 15.9731 0
766000 -7.98394 63.8715 3.99462 15.9732 0
767000 -7.98396 63.8717 3.99463 15.9732 0
768000 -7.98395 63.8716 3.99463 15.9732 0
769000 -7.98397 63.8718 3.99463 15.9732 0
770000 -7.98399 63.8719 3.99464 15.9733 0
771000 -7.98399 63.8719 3.99464 15.9733 0
772000 -7.98397 63.8718 3.99463 15.9732 0
773000 -7.98398 63.8718 3.99464 15.9733 0
774000 -7.984 63.872 3.99465 15.9733 0
775000 -7.984 63.872 3.99465 15.9733 0
776000 -7.98402 63.8722 3.99465 15.9733 0
777000 -7.98401 63.8721 3.99465 15.9733 0
778000 -7.98402 63.8722 3.99465 15.9733 0
779000 -7.98403 63.8722 3.99465 15.9733 0
780000 -7.98404 63.8723 3.99466 15.9734 0
781000 -7.98405 63.8724 3.99466 15.9734 0
782000 -7.98407 63.8726 3.99467 15.9734 0
783000 -7.98401 63.8721 3.99465 15.9733 0
784000 -7.98403 63.8722 3.99466 15.9733 0
785000 -7.98404 63.8723 3.99466 15.9734 0
786000 -7.98403 63.8722 3.99466 15.9734 0
787000 -7.98396 63.8717 3.99464 15.9732 0
788000 -7.98396 63.8717 3.99464 15.9732 0
789000 -7.98398 63.8718 3.99465 15.9733 0
790000 -7.98399 63.8719 3.99465 15.9733 0
791000 -7.98397 63.8718 3.99464 15.9732 0
792000 -7.98396 63.8717 3.99463 15.9732 0
793000 -7.98398 63.8718 3.99464 15.9733 0
794000 -7.984 63.872 3.99464 15.9733 0
795000 -7.98401 63.8721 3.99465 15.9733 0
796000 -7.984 63.872 3.99465 15.9733 0
797000 -7.98402 63.8722 3.99465 15.9733 0
798000 -7.98399 63.8719 3.99464 15.9733 0
799000 -7.98401 63.8721 3.99465 15.9733 0
800000 -7.98398 63.8718 3.99464 15.9733 0
801000 -7.98398 63.8718 3.99464 15.9733 0
802000 -7.98397 63.8718 3.99464 15.9732 0
803000 -7.98396 63.8717 3.99463 15.9732 0
804000 -7.98396 63.8717 3.99463 15.9732 0
805000 -7.98398 63.8718 3.99464 15.9733 0
806000 -7.98396 63.8717 3.99463 15.9732 0
807000 -7.98398 63.8718 3.99464 15.9733 0
808000 -7.98396 63.8717 3.99464 15.9732 0
809000 -7.98398 63.8718 3.99464 15.9733 0
810000 -7.984 63.872 3.99465 15.9733 0
811000 -7.98402 63.8722 3.99466 15.9733 0
812000 -7.98404 63.8723 3.99466 15.9734 0
813000 -7.98405 63.8724 3.99467 15.9734 0
814000 -7.98407 63.8726 3.99467 15.9734 0
815000 -7.98409 63.8727 3.99468 15.9734 0
816000 -7.98409 63.8727 3.99468 15.9735 0
817000 -7.98406 63.8725 3.99467 15.9734 0
818000 -7.98408 63.8726 3.99467 15.9734 0
819000 -7.98408 63.8726 3.99468 15.9734 0
820000 -7.98409 63.8727 3.99468 15.9734 0
821000 -7.9841 63.8728 3.99468 15.9735 0
822000 -7.98408 63.8726 3.99468 15.9734 0
823000 -7.98408 63.8726 3.99468 15.9734 0
824000 -7.98408 63.8726 3.99468 15.9734 0
825000 -7.98407 63.8725 3.99468 15.9734 0
826000 -7.98409 63.8727 3.99468 15.9735 0
827000 -7.98411 63.8729 3.99469 15.9735 0
828000 -7.98413 63.873 3.9947 15.9735 0
829000 -7.98412 63.8729 3.99469 15.9735 0
830000 -7.98413 63.8731 3.9947 15.9735 0
831000 -7.98414 63.8732 3.9947 15.9735 0
832000 -7.98412 63.873 3.99469 15.9735 0
833000 -7.98414 63.8732 3.9947 15.9735 0
834000 -7.98416 63.8733 3.99471 15.9736 0
835000 -7.98418 63.8735 3.99471 15.9736 0
836000 -7.98417 63.8734 3.99471 15.9736 0
837000 -7.98417 63.8734 3.99471 15.9736 0
838000 -7.98419 63.8735 3.99472 15.9736 0
839000 -7.98421 63.8737 3.99472 15.9737 0
840000 -7.98423 63.8738 3.99473 15.9737 0
841000 -7.98422 63.8738 3.99472 15.9737 0
842000 -7.98422 63.8737 3.99472 15.9737 0
843000 -7.98424 63.8739 3.99473 15.9737 0
844000 -7.98426 63.874 3.99473 15.9737 0
845000 -7.98425 63.874 3.99473 15.9737 0
846000 -7.98423 63.8738 3.99473 15.9737 0
847000 -7.98425 63.874 3.99473 15.9737 0
848000 -7.98424 63.8739 3.99473 15.9737 0
849000 -7.98425 63.874 3.99473 15.9737 0
850000 -7.98423 63.8738 3.99473 15.9737 0
851000 -7.98423 63.8738 3.99473 15.9737 0
852000 -7.98424 63.874 3.99473 15.9737 0
853000 -7.98423 63.8738 3.99472 15.9737 0
854000 -7.98424 63.8739 3.99473 15.9737 0
855000 -7.98426 63.8741 3.99474 15.9737 0
856000 -7.98426 63.8741 3.99474 15.9737 0
857000 -7.98425 63.874 3.99474 15.9737 0
858000 -7.98427 63.8742 3.99474 15.9738 0
859000 -7.98426 63.8741 3.99474 15.9737 0
860000 -7.98428 63.8742 3.99475 15.9738 0
861000 -7.9843 63.8744 3.99475 15.9738 0
862000 -7.98432 63.8745 3.99476 15.9738 0
863000 -7.98433 63.8747 3.99476 15.9739 0
864000 -7.98435 63.8748 3.99477 15.9739 0
865000 -7.98437 63.875 3.99478 15.9739 0
866000 -7.98437 63.875 3.99478 15.9739 0
867000 -7.98437 63.875 3.99478 15.9739 0
868000 -7.98438 63.875 3.99478 15.9739 0
869000 -7.98439 63.8751 3.99478 15.974 0
870000 -7.9844 63.8752 3.99479 15.974 0
871000 -7.98442 63.8754 3.9948 15.974 0
872000 -7.98443 63.8754 3.9948 15.974 0
873000 -7.98442 63.8754 3.99479 15.974 0
874000 -7.98442 63.8754 3.99479 15.974 0
875000 -7.98444 63.8755 3.9948 15.974 0
876000 -7.98443 63.8754 3.99479 15.974 0
877000 -7.98445 63.8756 3.9948 15.974 0
878000 -7.98442 63.8754 3.99479 15.974 0
879000 -7.9844 63.8752 3.99478 15.974 0
880000 -7.9844 63.8752 3.99478 15.974 0
881000 -7.98441 63.8753 3.99478 15.974 0
882000 -7.98443 63.8754 3.99479 15.974 0
883000 -7.98444 63.8756 3.9948 15.974 0
884000 -7.98443 63.8755 3.99479 15.974 0
885000 -7.98445 63.8756 3.9948 15.9741 0
886000 -7.98442 63.8753 3.99478 15.974 0
887000 -7.98441 63.8752 3.99478 15.974 0
888000 -7.98441 63.8752 3.99478 15.974 0
889000 -7.98442 63.8754 3.99479 15.974 0
890000 -7.98443 63.8755 3.99479 15.974 0
891000 -7.9844 63.8752 3.99478 15.9739 0
892000 -7.98439 63.8751 3.99478 15.9739 0
893000 -7.9844 63.8752 3.99478 15.974 0
894000 -7.9844 63.8752 3.99478 15.974 0
895000 -7.98442 63.8754 3.99478 15.974 0
896000 -7.98438 63.875 3.99477 15.9739 0
897000 -7.98436 63.8749 3.99476 15.9739 0
898000 -7.98437 63.875 3.99477 15.9739 0
899000 -7.98438 63.8751 3.99477 15.9739 0
900000 -7.9844 63.8752 3.99478 15.974 0
901000 -7.98441 63.8753 3.99478 15.974 0
902000 -7.98441 63.8753 3.99478 15.974 0
903000 -7.98438 63.875 3.99477 15.9739 0
904000 -7.98439 63.8751 3.99477 15.9739 0
905000 -7.98441 63.8753 3.99478 15.974 0
906000 -7.98442 63.8754 3.99479 15.974 0
907000 -7.98444 63.8755 3.99479 15.974 0
908000 -7.98445 63.8756 3.99479 15.974 0
909000 -7.98447 63.8757 3.9948 15.9741 0
910000 -7.98448 63.8759 3.9948 15.9741 0
911000 -7.9845 63.876 3.99481 15.9741 0
912000 -7.9845 63.876 3.99481 15.9741 0
913000 -7.98452 63.8761 3.99482 15.9742 0
914000 -7.98452 63.8761 3.99482 15.9742 0
915000 -7.98451 63.8761 3.99482 15.9741 0
916000 -7.98452 63.8761 3.99482 15.9742 0
917000 -7.9845 63.876 3.99481 15.9741 0
918000 -7.98449 63.8759 3.99481 15.9741 0
919000 -7.9845 63.876 3.99481 15.9741 0
920000 -7.98452 63.8762 3.99482 15.9742 0
921000 -7.98454 63.8763 3.99482 15.9742 0
922000 -7.98456 63.8764 3.99483 15.9742 0
923000 -7.98457 63.8766 3.99483 15.9742 0
924000 -7.98454 63.8763 3.99482 15.9742 0
925000 -7.98454 63.8763 3.99482 15.9742 0
926000 -7.98451 63.8761 3.99482 15.9741 0
927000 -7.98451 63.8761 3.99482 15.9741 0
928000 -7.98449 63.8759 3.99481 15.9741 0
929000 -7.98451 63.8761 3.99482 15.9741 0
930000 -7.98452 63.8762 3.99482 15.9742 0
931000 -7.98454 63.8763 3.99483 15.9742 0
932000 -7.98453 63.8763 3.99483 15.9742 0
933000 -7.98453 63.8763 3.99483 15.9742 0
934000 -7.98453 63.8762 3.99483 15.9742 0
935000 -7.9845 63.876 3.99482 15.9741 0
936000 -7.98444 63.8756 3.9948 15.9741 0
937000 -7.98446 63.8757 3.99481 15.9741 0
938000 -7.98445 63.8756 3.99481 15.9741 0
939000 -7.98446 63.8757 3.99481 15.9741 0
940000 -7.98447 63.8757 3.99481 15.9741 0
941000 -7.98448 63.8758 3.99482 15.9741 0
942000 -7.98445 63.8756 3.99481 15.9741 0
943000 -7.98446 63.8757 3.99481 15.9741 0
944000 -7.98447 63.8757 3.99481 15.9741 0
945000 -7.98446 63.8757 3.99481 15.9741 0
946000 -7.98437 63.875 3.99479 15.9739 0
947000 -7.98438 63.875 3.99479 15.974 0
948000 -7.9844 63.8752 3.99479 15.974 0
949000 -7.98441 63.8753 3.9948 15.974 0
950000 -7.9844 63.8752 3.9948 15.974 0
951000 -7.98437 63.875 3.99479 15.9739 0
952000 -7.98439 63.8751 3.99479 15.974 0
953000 -7.9844 63.8752 3.9948 15.974 0
954000 -7.98442 63.8754 3.99481 15.974 0
955000 -7.98442 63.8754 3.9948 15.974 0
956000 -7.98442 63.8753 3.99481 15.974 0
957000 -7.98443 63.8755 3.99481 15.9741 0
958000 -7.98445 63.8756 3.99482 15.9741 0
959000 -7.98442 63.8753 3.9948 15.974 0
960000 -7.98442 63.8753 3.9948 15.974 0
961000 -7.98441 63.8753 3.9948 15.974 0
962000 -7.98442 63.8754 3.9948 15.974 0
963000 -7.98442 63.8754 3.9948 15.974 0
964000 -7.98443 63.8755 3.99481 15.974 0
965000 -7.98444 63.8755 3.99481 15.9741 0
966000 -7.98443 63.8754 3.99481 15.974 0
967000 -7.9844 63.8752 3.9948 15.974 0
968000 -7.98441 63.8753 3.9948 15.974 0
969000 -7.98442 63.8754 3.99481 15.974 0
970000 -7.98444 63.8755 3.99481 15.9741 0
971000 -7.98443 63.8754 3.99481 15.9741 0
972000 -7.98442 63.8754 3.99481 15.974 0
973000 -7.98444 63.8755 3.99482 15.9741 0
974000 -7.98445 63.8756 3.99482 15.9741 0
975000 -7.98446 63.8757 3.99482 15.9741 0
976000 -7.98445 63.8756 3.99482 15.9741 0
977000 -7.98446 63.8757 3.99483 15.9741 0
978000 -7.98446 63.8757 3.99483 15.9741 0
979000 -7.98446 63.8757 3.99483 15.9741 0
980000 -7.98447 63.8757 3.99483 15.9741 0
981000 -7.98448 63.8758 3.99484 15.9742 0
982000 -7.9845 63.876 3.99484 15.9742 0
983000 -7.9845 63.876 3.99485 15.9742 0
984000 -7.98449 63.8759 3.99484 15.9742 0
985000 -7.98447 63.8758 3.99484 15.9742 0
986000 -7.98449 63.8759 3.99485 15.9742 0
987000 -7.9844 63.8752 3.99481 15.974 0
988000 -7.9844 63.8752 3.99481 15.974 0
989000 -7.9844 63.8752 3.9948 15.974 0
990000 -7.98436 63.8749 3.99479 15.9739 0
991000 -7.98436 63.8748 3.99479 15.9739 0
992000 -7.98436 63.8749 3.99479 15.9739 0
993000 -7.98438 63.875 3.9948 15.974 0
994000 -7.98436 63.8749 3.99479 15.9739 0
995000 -7.98437 63.875 3.99479 15.974 0
996000 -7.98438 63.875 3.9948 15.974 0
997000 -7.98435 63.8748 3.99478 15.9739 0
998000 -7.98435 63.8748 3.99479 15.9739 0
999000 -7.98435 63.8748 3.99479 15.9739 0
